xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
-4.508289584205691e-15,12257.119643977896,7132578.01073167,781227.4586032244,164810.9826979666,0.0,-2.3098029411287898e-15,11766.3148784236,7112802.289432196,779116.0952561594,165065.5202367438,0.0
-2.3098029411287898e-15,11766.3148784236,7112802.289432196,779116.0952561594,165065.5202367438,0.0,-1.243419626465254e-16,11275.621181250166,7093026.687423691,777004.7347877161,165320.01209384121,0.0
-1.243419626465254e-16,11275.621181250166,7093026.687423691,777004.7347877161,165320.01209384121,0.0,2.061119015835646e-15,10784.927484076754,7073251.085415187,774893.3743192727,165574.5039509386,0.0
2.061119015835646e-15,10784.927484076754,7073251.085415187,774893.3743192727,165574.5039509386,0.0,4.2465799943179135e-15,10294.23378690332,7053475.483406683,772782.0138508292,165828.99580803604,0.0
4.2465799943179135e-15,10294.23378690332,7053475.483406683,772782.0138508292,165828.99580803604,0.0,6.4320409728001794e-15,9803.540089729886,7033699.881398179,770670.6533823857,166083.48766513346,0.0
6.4320409728001794e-15,9803.540089729886,7033699.881398179,770670.6533823857,166083.48766513346,0.0,8.61750195128235e-15,9312.846392556474,7013924.279389675,768559.2929139424,166337.97952223086,0.0
8.61750195128235e-15,9312.846392556474,7013924.279389675,768559.2929139424,166337.97952223086,0.0,1.0802962929764617e-14,8822.15269538304,6994148.67738117,766447.9324454989,166592.4713793283,0.0
1.0802962929764617e-14,8822.15269538304,6994148.67738117,766447.9324454989,166592.4713793283,0.0,1.2988423908246886e-14,8331.458998209606,6974373.075372666,764336.5719770555,166846.9632364257,0.0
1.2988423908246886e-14,8331.458998209606,6974373.075372666,764336.5719770555,166846.9632364257,0.0,1.5173884886729057e-14,7840.765301036193,6954597.473364162,762225.2115086121,167101.45509352314,0.0
1.5173884886729057e-14,7840.765301036193,6954597.473364162,762225.2115086121,167101.45509352314,0.0,1.1882768585818498e-14,7453.493415398637,6934943.051843452,760117.6013333566,167312.20017055958,0.0
1.1882768585818498e-14,7453.493415398637,6934943.051843452,760117.6013333566,167312.20017055958,0.0,5.601311050075177e-15,7148.431145623507,6915390.3858838845,758013.547623498,167487.49692357198,0.0
5.601311050075177e-15,7148.431145623507,6915390.3858838845,758013.547623498,167487.49692357198,0.0,1.843400460799316e-15,6857.636596756581,6895869.18074884,755911.5737523009,167654.9277644905,0.0
1.843400460799316e-15,6857.636596756581,6895869.18074884,755911.5737523009,167654.9277644905,0.0,4.0185124021584796e-16,6579.308028580779,6876381.472999511,753812.0544317178,167814.75685988786,0.0
4.0185124021584796e-16,6579.308028580779,6876381.472999511,753812.0544317178,167814.75685988786,0.0,2.8698347674729706e-17,6312.866937461261,6856927.915675919,751715.1105250407,167967.0969251044,0.0
2.8698347674729706e-17,6312.866937461261,6856927.915675919,751715.1105250407,167967.0969251044,0.0,-2.333949949257811e-17,6057.780131219773,6837509.1098666685,749620.8535074698,168112.0586224535,0.0
-2.333949949257811e-17,6057.780131219773,6837509.1098666685,749620.8535074698,168112.0586224535,0.0,-1.6583208525176437e-17,5813.53970143179,6818125.627218765,747529.3895631474,168249.7511167332,0.0
-1.6583208525176437e-17,5813.53970143179,6818125.627218765,747529.3895631474,168249.7511167332,0.0,-8.521236842066043e-18,5579.661538287828,6798778.011563746,745440.8198829336,168380.28209192783,0.0
-8.521236842066043e-18,5579.661538287828,6798778.011563746,745440.8198829336,168380.28209192783,0.0,-4.337403359664774e-18,5355.684162393728,6779466.780201865,743355.2408990049,168503.7577678248,0.0
-4.337403359664774e-18,5355.684162393728,6779466.780201865,743355.2408990049,168503.7577678248,0.0,-2.3127928862545013e-18,5141.167619032132,6760192.425119307,741272.7445071328,168620.28291673682,0.0
-2.3127928862545013e-18,5141.167619032132,6760192.425119307,741272.7445071328,168620.28291673682,0.0,-3.1210210196838464e-19,4926.761580837885,6740918.502265956,739190.2842811233,168736.72673292342,0.0
-3.1210210196838464e-19,4926.761580837885,6740918.502265956,739190.2842811233,168736.72673292342,0.0,1.6885886823177351e-18,4712.355542643638,6721644.579412606,737107.8240551138,168853.17054911001,0.0
1.6885886823177351e-18,4712.355542643638,6721644.579412606,737107.8240551138,168853.17054911001,0.0,3.689279466603764e-18,4497.9495044494,6702370.656559255,735025.3638291043,168969.6143652966,0.0
3.689279466603764e-18,4497.9495044494,6702370.656559255,735025.3638291043,168969.6143652966,0.0,5.689970250889882e-18,4283.543466255152,6683096.733705904,732942.9036030949,169086.0581814832,0.0
5.689970250889882e-18,4283.543466255152,6683096.733705904,732942.9036030949,169086.0581814832,0.0,7.690661035176002e-18,4069.1374280609048,6663822.810852554,730860.4433770854,169202.5019976698,0.0
7.690661035176002e-18,4069.1374280609048,6663822.810852554,730860.4433770854,169202.5019976698,0.0,9.691351819462032e-18,3854.731389866667,6644548.887999204,728777.9831510759,169318.9458138564,0.0
9.691351819462032e-18,3854.731389866667,6644548.887999204,728777.9831510759,169318.9458138564,0.0,1.1692042603748149e-17,3640.3253516724194,6625274.965145853,726695.5229250664,169435.389630043,0.0
