xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
9999999.96875759,70.32053408810498,4.705320280425426,0.021976374356693206,0.0007189842830958045,0.0,9999999.95527405,70.0526530306954,4.985559164993988,0.026462370976954298,0.0008688297323809072,0.0
9999999.95527405,70.0526530306954,4.985559164993988,0.026462370976954298,0.0008688297323809072,0.0,9999999.939010596,69.78862681990138,5.264655674844995,0.03118720295183958,0.001027544644926317,0.0
9999999.939010596,69.78862681990138,5.264655674844995,0.03118720295183958,0.001027544644926317,0.0,9999999.919818325,69.52858889351289,5.542625548509008,0.03614746409271993,0.001195083236026563,0.0
9999999.919818325,69.52858889351289,5.542625548509008,0.03614746409271993,0.001195083236026563,0.0,9999999.897550471,69.27267002268772,5.819485058831016,0.04133979630255826,0.0013714002749487765,0.0
9999999.897550471,69.27267002268772,5.819485058831016,0.04133979630255826,0.0013714002749487765,0.0,9999999.872062357,69.0209983528233,6.095251002064946,0.046760889659592145,0.0015564511017068887,0.0
9999999.872062357,69.0209983528233,6.095251002064946,0.046760889659592145,0.0015564511017068887,0.0,9999999.843211379,68.77369944431582,6.369940687136242,0.052407482489170744,0.0017501916434643546,0.0
9999999.843211379,68.77369944431582,6.369940687136242,0.052407482489170744,0.0017501916434643546,0.0,9999999.810856964,68.53089631319995,6.6435719250720195,0.058276361424029866,0.001952578430571251,0.0
9999999.810856964,68.53089631319995,6.6435719250720195,0.058276361424029866,0.001952578430571251,0.0,9999999.774860557,68.29270947166209,6.916163018598281,0.06436436145328532,0.002163568612241579,0.0
9999999.774860557,68.29270947166209,6.916163018598281,0.06436436145328532,0.002163568612241579,0.0,9999999.735085571,68.0592569684208,7.187732751903621,0.07066836596042163,0.0023831199718765683,0.0
9999999.735085571,68.0592569684208,7.187732751903621,0.07066836596042163,0.0023831199718765683,0.0,9999999.691397374,67.83065442896776,7.458300380568871,0.07718530675055035,0.0026111909420397776,0.0
9999999.691397374,67.83065442896776,7.458300380568871,0.07718530675055035,0.0026111909420397776,0.0,9999999.643663246,67.60701509566336,7.727885621662056,0.08391216406720821,0.002847740619089723,0.0
9999999.643663246,67.60701509566336,7.727885621662056,0.08391216406720821,0.002847740619089723,0.0,9999999.591752354,67.38844986768076,7.996508643998033,0.09084596659896299,0.003092728777475795,0.0
9999999.591752354,67.38844986768076,7.996508643998033,0.09084596659896299,0.003092728777475795,0.0,9999999.535535727,67.17506734079252,8.264190058562185,0.09798379147609126,0.0033461158837031356,0.0
9999999.535535727,67.17506734079252,8.264190058562185,0.09798379147609126,0.0033461158837031356,0.0,9999999.474886207,66.9669738469944,8.530950909097456,0.1053227642575892,0.003607863109972183,0.0
9999999.474886207,66.9669738469944,8.530950909097456,0.1053227642575892,0.003607863109972183,0.0,9999999.409678452,66.7642734939609,8.796812662854045,0.11286005890877435,0.003877932347498504,0.0
9999999.409678452,66.7642734939609,8.796812662854045,0.11286005890877435,0.003877932347498504,0.0,9999999.339788867,66.56706820432701,9.061797201501042,0.12059289776973307,0.0041562862195185625,0.0
9999999.339788867,66.56706820432701,9.061797201501042,0.12059289776973307,0.0041562862195185625,0.0,9999999.2650956,66.37545775479155,9.325926812199272,0.12851855151486527,0.004442888093986983,0.0
9999999.2650956,66.37545775479155,9.325926812199272,0.12851855151486527,0.004442888093986983,0.0,9999999.185478505,66.18953981503674,9.589224178834542,0.1366343391037751,0.004737702095970902,0.0
9999999.185478505,66.18953981503674,9.589224178834542,0.1366343391037751,0.004737702095970902,0.0,9999999.1008191,66.00940998645989,9.851712373410548,0.1449376277237523,0.005040693119746923,0.0
9999999.1008191,66.00940998645989,9.851712373410548,0.1449376277237523,0.005040693119746923,0.0,9999999.011000564,65.8351618407119,10.11341484760064,0.15342583272408716,0.005351826840606163,0.0
9999999.011000564,65.8351618407119,10.11341484760064,0.15342583272408716,0.005351826840606163,0.0,9999998.91590768,65.66688695803916,10.374355424457589,0.16209641754245763,0.005671069726372887,0.0
9999998.91590768,65.66688695803916,10.374355424457589,0.16209641754245763,0.005671069726372887,0.0,9999998.815426817,65.50467496542365,10.634558290280559,0.17094689362362386,0.005998389048642127,0.0
9999998.815426817,65.50467496542365,10.634558290280559,0.17094689362362386,0.005998389048642127,0.0,9999998.7094459,65.3486135745182,10.894047986638403,0.17997482033066492,0.006333752893741743,0.0
9999998.7094459,65.3486135745182,10.894047986638403,0.17997482033066492,0.006333752893741743,0.0,9999998.597854374,65.19878861937217,11.152849402548437,0.18917780484898444,0.006677130173424215,0.0
9999998.597854374,65.19878861937217,11.152849402548437,0.18917780484898444,0.006677130173424215,0.0,9999998.486260701,65.04896605406476,11.411650554741152,0.19838085644548098,0.007020510523754455,0.0
9999998.486260701,65.04896605406476,11.411650554741152,0.19838085644548098,0.007020510523754455,0.0,9999998.374667028,64.89914348875736,11.670451706933866,0.2075839080419775,0.007363890874084693,0.0
9999998.374667028,64.89914348875736,11.670451706933866,0.2075839080419775,0.007363890874084693,0.0,9999998.263073353,64.74932092344996,11.929252859126581,0.21678695963847405,0.007707271224414933,0.0
9999998.263073353,64.74932092344996,11.929252859126581,0.21678695963847405,0.007707271224414933,0.0,9999998.15147968,64.59949835814255,12.188054011319295,0.22599001123497053,0.00805065157474517,0.0
9999998.15147968,64.59949835814255,12.188054011319295,0.22599001123497053,0.00805065157474517,0.0,9999998.039886007,64.44967579283514,12.446855163512012,0.2351930628314671,0.00839403192507541,0.0
9999998.039886007,64.44967579283514,12.446855163512012,0.2351930628314671,0.00839403192507541,0.0,9999997.928292332,64.29985322752773,12.705656315704726,0.2443961144279636,0.008737412275405648,0.0
9999997.928292332,64.29985322752773,12.705656315704726,0.2443961144279636,0.008737412275405648,0.0,9999997.81669866,64.15003066222033,12.964457467897441,0.25359916602446014,0.00908079262573589,0.0
9999997.81669866,64.15003066222033,12.964457467897441,0.25359916602446014,0.00908079262573589,0.0,9999997.705104986,64.00020809691293,13.223258620090157,0.26280221762095674,0.009424172976066129,0.0
9999997.705104986,64.00020809691293,13.223258620090157,0.26280221762095674,0.009424172976066129,0.0,9999997.588666826,63.85573883447463,13.481498196422622,0.27215155129914187,0.009774314871149057,0.0
9999997.588666826,63.85573883447463,13.481498196422622,0.27215155129914187,0.009774314871149057,0.0,9999997.420404775,63.768508201456214,13.73375968682269,0.2830614542497826,0.010196649716702427,0.0
9999997.420404775,63.768508201456214,13.73375968682269,0.2830614542497826,0.010196649716702427,0.0,9999997.245395062,63.68839667774942,13.985588450653163,0.2941242270192979,0.010626754985223722,0.0
9999997.245395062,63.68839667774942,13.985588450653163,0.2941242270192979,0.010626754985223722,0.0,9999997.063516825,63.615477021046075,14.237033242844957,0.30533533658042294,0.011064533739136358,0.0
9999997.063516825,63.615477021046075,14.237033242844957,0.30533533658042294,0.011064533739136358,0.0,9999996.874677446,63.549812964648346,14.48812303868938,0.3166929893118169,0.011509965760873441,0.0
9999996.874677446,63.549812964648346,14.48812303868938,0.3166929893118169,0.011509965760873441,0.0,9999996.678785555,63.491466736149924,14.738887065533142,0.3281954411393403,0.01196303184283723,0.0
9999996.678785555,63.491466736149924,14.738887065533142,0.3281954411393403,0.01196303184283723,0.0,9999996.475750875,63.44049922077011,14.989354794758263,0.33984099395069234,0.012423713741105269,0.0
9999996.475750875,63.44049922077011,14.989354794758263,0.33984099395069234,0.012423713741105269,0.0,9999996.265484186,63.396969995746666,15.239555936255346,0.3516279954037761,0.01289199418238019,0.0
9999996.265484186,63.396969995746666,15.239555936255346,0.3516279954037761,0.01289199418238019,0.0,9999996.047897309,63.3609373642808,15.48952043307454,0.36355483873341216,0.013367856870751016,0.0
9999996.047897309,63.3609373642808,15.48952043307454,0.36355483873341216,0.013367856870751016,0.0,9999995.822903063,63.3324583892233,15.739278456215326,0.37561996255446495,0.01385128649427352,0.0
9999995.822903063,63.3324583892233,15.739278456215326,0.37561996255446495,0.01385128649427352,0.0,9999995.590415249,63.31158892650095,15.988860399553921,0.3878218506615573,0.014342268731374369,0.0
9999995.590415249,63.31158892650095,15.988860399553921,0.3878218506615573,0.014342268731374369,0.0,9999995.35034861,63.298383658282155,16.23829687490731,0.4001590318255479,0.014840790257083786,0.0
9999995.35034861,63.298383658282155,16.23829687490731,0.4001590318255479,0.014840790257083786,0.0,9999995.10261882,63.29289612588061,16.487618707232677,0.41263007958693815,0.01534683874910125,0.0
9999995.10261882,63.29289612588061,16.487618707232677,0.41263007958693815,0.01534683874910125,0.0,9999994.847142434,63.295178762396354,16.736856929961306,0.4252336120463783,0.015860402893698923,0.0
9999994.847142434,63.295178762396354,16.736856929961306,0.4252336120463783,0.015860402893698923,0.0,9999994.583836876,63.30528292509326,16.98604278046569,0.4379682916524341,0.016381472391467276,0.0
9999994.583836876,63.30528292509326,16.98604278046569,0.4379682916524341,0.016381472391467276,0.0,9999994.31262041,63.32325892751246,17.235207695658882,0.45083282498677785,0.01691003796290746,0.0
9999994.31262041,63.32325892751246,17.235207695658882,0.45083282498677785,0.01691003796290746,0.0,9999994.033412108,63.349156071320984,17.484383307724883,0.4638259625469604,0.017446091353874822,0.0
9999994.033412108,63.349156071320984,17.484383307724883,0.4638259625469604,0.017446091353874822,0.0,9999993.746131817,63.38302267789534,17.733601439979054,0.47694649852692267,0.017989625340878033,0.0
9999993.746131817,63.38302267789534,17.733601439979054,0.47694649852692267,0.017989625340878033,0.0,9999993.450700143,63.424906119639495,17.982894102857365,0.4901932705953977,0.01854063373623824,0.0
9999993.450700143,63.424906119639495,17.982894102857365,0.4901932705953977,0.01854063373623824,0.0,9999993.147038424,63.47485285103718,18.232293490033395,0.5035651596723569,0.019099111393112524,0.0
9999993.147038424,63.47485285103718,18.232293490033395,0.5035651596723569,0.019099111393112524,0.0,9999992.835068688,63.53290843943826,18.481831974662004,0.5170610897036451,0.01966505421038591,0.0
9999992.835068688,63.53290843943826,18.481831974662004,0.5170610897036451,0.01966505421038591,0.0,9999992.514713636,63.59911759557912,18.731542105748545,0.5306800274339538,0.02023845913743635,0.0
9999992.514713636,63.59911759557912,18.731542105748545,0.5306800274339538,0.02023845913743635,0.0,9999992.185896626,63.67352420383712,18.981456604642485,0.5444209821782745,0.020819324178776747,0.0
9999992.185896626,63.67352420383712,18.981456604642485,0.5444209821782745,0.020819324178776747,0.0,9999991.848541627,63.75617135221916,19.231608361654413,0.5582830055919725,0.021407648398578276,0.0
9999991.848541627,63.75617135221916,19.231608361654413,0.5582830055919725,0.021407648398578276,0.0,9999991.502573203,63.847101362084764,19.48203043279516,0.5722651914396201,0.022003431925079097,0.0
9999991.502573203,63.847101362084764,19.48203043279516,0.5722651914396201,0.022003431925079097,0.0,9999991.14791648,63.94635581760363,19.732756036636104,0.5863666753627236,0.02260667595488256,0.0
9999991.14791648,63.94635581760363,19.732756036636104,0.5863666753627236,0.02260667595488256,0.0,9999990.784497138,64.05397559494853,19.983818551289488,0.6005866346464808,0.02321738275714902,0.0
9999990.784497138,64.05397559494853,19.983818551289488,0.6005866346464808,0.02321738275714902,0.0,9999990.412241353,64.1700008912234,20.235251511507553,0.6149242879856965,0.02383555567768518,0.0
9999990.412241353,64.1700008912234,20.235251511507553,0.6149242879856965,0.02383555567768518,0.0,9999990.031075804,64.29447125312763,20.48708860589955,0.6293788952499866,0.024461199142935007,0.0
9999990.031075804,64.29447125312763,20.48708860589955,0.6293788952499866,0.024461199142935007,0.0,9999989.640927626,64.42742560535717,20.739363674265405,0.6439497572483963,0.025094318663876118,0.0
9999989.640927626,64.42742560535717,20.739363674265405,0.6439497572483963,0.025094318663876118,0.0,9999989.241724392,64.56890227874278,20.992110705044983,0.6586362154935571,0.02573492083982557,0.0
9999989.241724392,64.56890227874278,20.992110705044983,0.6586362154935571,0.02573492083982557,0.0,9999988.833394088,64.7189390381266,21.24536383288189,0.6734376519655041,0.026383013362158897,0.0
9999988.833394088,64.7189390381266,21.24536383288189,0.6734376519655041,0.026383013362158897,0.0,9999988.415865082,64.87757310997753,21.499157336300648,0.6883534888752713,0.02703860501794615,0.0
9999988.415865082,64.87757310997753,21.499157336300648,0.6883534888752713,0.02703860501794615,0.0,9999987.989066109,65.0448412097467,21.75352563549625,0.7033831884283861,0.027701705693508827,0.0
9999987.989066109,65.0448412097467,21.75352563549625,0.7033831884283861,0.027701705693508827,0.0,9999987.562251871,65.21212352621578,22.00789488135394,0.7184130754598452,0.02836481873320045,0.0
9999987.562251871,65.21212352621578,22.00789488135394,0.7184130754598452,0.02836481873320045,0.0,9999987.135437636,65.37940584268483,22.26226412721163,0.7334429624913041,0.02902793177289207,0.0
9999987.135437636,65.37940584268483,22.26226412721163,0.7334429624913041,0.02902793177289207,0.0,9999986.708623398,65.54668815915389,22.516633373069322,0.7484728495227632,0.029691044812583698,0.0
9999986.708623398,65.54668815915389,22.516633373069322,0.7484728495227632,0.029691044812583698,0.0,9999986.281809162,65.71397047562294,22.771002618927014,0.7635027365542223,0.030354157852275326,0.0
9999986.281809162,65.71397047562294,22.771002618927014,0.7635027365542223,0.030354157852275326,0.0,9999985.854994925,65.881252792092,23.025371864784706,0.7785326235856814,0.03101727089196695,0.0
9999985.854994925,65.881252792092,23.025371864784706,0.7785326235856814,0.03101727089196695,0.0,9999985.428180689,66.04853510856105,23.27974111064239,0.7935625106171403,0.03168038393165857,0.0
9999985.428180689,66.04853510856105,23.27974111064239,0.7935625106171403,0.03168038393165857,0.0,9999985.001366453,66.21581742503011,23.534110356500083,0.8085923976485994,0.032343496971350194,0.0
9999985.001366453,66.21581742503011,23.534110356500083,0.8085923976485994,0.032343496971350194,0.0,9999984.574552216,66.38309974149917,23.788479602357775,0.8236222846800585,0.033006610011041826,0.0
9999984.574552216,66.38309974149917,23.788479602357775,0.8236222846800585,0.033006610011041826,0.0,9999984.13993249,66.55762706670441,24.043358114337384,0.8387468985226926,0.03367600684079056,0.0
9999984.13993249,66.55762706670441,24.043358114337384,0.8387468985226926,0.03367600684079056,0.0,9999983.620664872,66.81070139593925,24.30378234203709,0.8548977914671655,0.03441351518795421,0.0
9999983.620664872,66.81070139593925,24.30378234203709,0.8548977914671655,0.03441351518795421,0.0,9999983.099123413,67.06584096059433,24.56440073482838,0.8710742826240409,0.03515278613249639,0.0
9999983.099123413,67.06584096059433,24.56440073482838,0.8710742826240409,0.03515278613249639,0.0,9999982.559434561,67.33728696104204,24.826746660615267,0.8874473896945706,0.03590586267906708,0.0
9999982.559434561,67.33728696104204,24.826746660615267,0.8874473896945706,0.03590586267906708,0.0,9999982.01932441,67.60911139170348,25.0891328244856,0.90382505697834,0.036659259578957756,0.0
9999982.01932441,67.60911139170348,25.0891328244856,0.90382505697834,0.036659259578957756,0.0,9999981.467039254,67.89180785675352,25.35274630811043,0.9203327612645209,0.03742185232988865,0.0
9999981.467039254,67.89180785675352,25.35274630811043,0.9203327612645209,0.03742185232988865,0.0,9999980.906622024,68.18176610211451,25.6171795579455,0.936927321433424,0.03819058728453593,0.0
9999980.906622024,68.18176610211451,25.6171795579455,0.936927321433424,0.03819058728453593,0.0,9999980.341604616,68.47581109653439,25.88209777673296,0.9535704952029979,0.038962778164754505,0.0
9999980.341604616,68.47581109653439,25.88209777673296,0.9535704952029979,0.038962778164754505,0.0,9999979.750656346,68.79286903384565,26.14977361983844,0.9704871442464956,0.03975442979535547,0.0
9999979.750656346,68.79286903384565,26.14977361983844,0.9704871442464956,0.03975442979535547,0.0,9999979.159394529,69.1102047788995,26.41748326698192,0.987407089363747,0.040546316353200704,0.0
9999979.159394529,69.1102047788995,26.41748326698192,0.987407089363747,0.040546316353200704,0.0,9999978.565111915,69.43019592567315,26.685539771731456,1.0043583275723365,0.041340449465362854,0.0
9999978.565111915,69.43019592567315,26.685539771731456,1.0043583275723365,0.041340449465362854,0.0,9999977.944050787,69.77371914324459,26.956678405931264,1.0215868379801785,0.04215449270932927,0.0
9999977.944050787,69.77371914324459,26.956678405931264,1.0215868379801785,0.04215449270932927,0.0,9999977.321298063,70.11872793861457,27.22801268154427,1.0388328466401182,0.04296979303940242,0.0
9999977.321298063,70.11872793861457,27.22801268154427,1.0388328466401182,0.04296979303940242,0.0,9999976.698545339,70.46373673398456,27.499346957157282,1.0560788553000582,0.043785093369475565,0.0
9999976.698545339,70.46373673398456,27.499346957157282,1.0560788553000582,0.043785093369475565,0.0,9999976.053698199,70.82799143247902,27.773394887312087,1.0735506097836363,0.044616707959291776,0.0
9999976.053698199,70.82799143247902,27.773394887312087,1.0735506097836363,0.044616707959291776,0.0,9999975.398876267,71.20093492874706,28.048667929917507,1.0911242799734888,0.04545568782070977,0.0
9999975.398876267,71.20093492874706,28.048667929917507,1.0911242799734888,0.04545568782070977,0.0,9999974.744054334,71.57387842501508,28.323940972522923,1.1086979501633414,0.04629466768212777,0.0
9999974.744054334,71.57387842501508,28.323940972522923,1.1086979501633414,0.04629466768212777,0.0,9999974.072390672,71.961371238994,28.601404037493054,1.1264419675012498,0.0471460161511404,0.0
9999974.072390672,71.961371238994,28.601404037493054,1.1264419675012498,0.0471460161511404,0.0,9999973.38494239,72.36250014572876,28.880919662500425,1.1443456397149216,0.04800895688061309,0.0
9999973.38494239,72.36250014572876,28.880919662500425,1.1443456397149216,0.04800895688061309,0.0,9999972.69749411,72.76362905246353,29.1604352875078,1.1622493119285937,0.0488718976100858,0.0
9999972.69749411,72.76362905246353,29.1604352875078,1.1622493119285937,0.0488718976100858,0.0,9999971.998642111,73.17452710944171,29.44151636877227,1.1802673975656368,0.049743175427379,0.0
9999971.998642111,73.17452710944171,29.44151636877227,1.1802673975656368,0.049743175427379,0.0,9999971.27798945,73.6041009970478,29.725590156176402,1.1985042090553066,0.05063039138014822,0.0
9999971.27798945,73.6041009970478,29.725590156176402,1.1985042090553066,0.05063039138014822,0.0,9999970.55733679,74.03367488465388,30.009663943580534,1.2167410205449767,0.05151760733291745,0.0
9999970.55733679,74.03367488465388,30.009663943580534,1.2167410205449767,0.05151760733291745,0.0,9999969.830917291,74.46814845451406,30.294570016070622,1.2350353571509796,0.05240902466673857,0.0
9999969.830917291,74.46814845451406,30.294570016070622,1.2350353571509796,0.05240902466673857,0.0,9999969.067053823,74.9344086831206,30.584907002688283,1.2537030345147573,0.05332771342230132,0.0
9999969.067053823,74.9344086831206,30.584907002688283,1.2537030345147573,0.05332771342230132,0.0,9999968.301270396,75.40229469112401,30.875526564268164,1.2723898294065163,0.05424779930535242,0.0
9999968.301270396,75.40229469112401,30.875526564268164,1.2723898294065163,0.05424779930535242,0.0,9999967.535486968,75.87018069912743,31.16614612584804,1.2910766242982756,0.05516788518840353,0.0
9999967.535486968,75.87018069912743,31.16614612584804,1.2910766242982756,0.05516788518840353,0.0,9999966.759295091,76.3467951639538,31.45838286180297,1.3098667054426827,0.056095525380797845,0.0
9999966.759295091,76.3467951639538,31.45838286180297,1.3098667054426827,0.056095525380797845,0.0,9999965.948062582,76.85277047812386,31.756087881166234,1.3290045109188517,0.057048595341095985,0.0
9999965.948062582,76.85277047812386,31.756087881166234,1.3290045109188517,0.057048595341095985,0.0,9999965.135880241,77.35954018611616,32.05394260532483,1.348151742352113,0.05800235447806674,0.0
9999965.135880241,77.35954018611616,32.05394260532483,1.348151742352113,0.05800235447806674,0.0,9999964.323697902,77.86630989410847,32.351797329483425,1.3672989737853742,0.05895611361503749,0.0
9999964.323697902,77.86630989410847,32.351797329483425,1.3672989737853742,0.05895611361503749,0.0,9999963.506755894,78.37702682045031,32.65043576858677,1.3864934643247262,0.05991332369252681,0.0
9999963.506755894,78.37702682045031,32.65043576858677,1.3864934643247262,0.05991332369252681,0.0,9999962.650331661,78.92047819141862,32.955583585974125,1.4060800125601145,0.060899160171197106,0.0
9999962.650331661,78.92047819141862,32.955583585974125,1.4060800125601145,0.060899160171197106,0.0,9999961.790637208,79.4666384083156,33.26127302913964,1.4256990446833926,0.06188736779961162,0.0
9999961.790637208,79.4666384083156,33.26127302913964,1.4256990446833926,0.06188736779961162,0.0,9999960.930942757,80.0127986252126,33.56696247230515,1.4453180768066705,0.06287557542802613,0.0
9999960.930942757,80.0127986252126,33.56696247230515,1.4453180768066705,0.06287557542802613,0.0,9999960.071248304,80.55895884210958,33.872651915470655,1.4649371089299483,0.06386378305644062,0.0
9999960.071248304,80.55895884210958,33.872651915470655,1.4649371089299483,0.06386378305644062,0.0,9999959.175205296,81.13494467581467,34.18464444840654,1.4849185056732175,0.06487835915601117,0.0
9999959.175205296,81.13494467581467,34.18464444840654,1.4849185056732175,0.06487835915601117,0.0,9999958.266872222,81.7210150606087,34.498768163782515,1.5050224240912813,0.06590185088660516,0.0
9999958.266872222,81.7210150606087,34.498768163782515,1.5050224240912813,0.06590185088660516,0.0,9999957.358539145,82.30708544540273,34.81289187915849,1.525126342509345,0.06692534261719915,0.0
9999957.358539145,82.30708544540273,34.81289187915849,1.525126342509345,0.06692534261719915,0.0,9999956.45020607,82.89315583019678,35.127015594534484,1.5452302609274093,0.06794883434779318,0.0
9999956.45020607,82.89315583019678,35.127015594534484,1.5452302609274093,0.06794883434779318,0.0,9999955.504992291,83.50918970320447,35.44783283283163,1.565704316924483,0.06899912910841974,0.0
9999955.504992291,83.50918970320447,35.44783283283163,1.565704316924483,0.06899912910841974,0.0,9999954.54687386,84.1357078792502,35.770992152337655,1.5863078850303092,0.0700588023194856,0.0
9999954.54687386,84.1357078792502,35.770992152337655,1.5863078850303092,0.0700588023194856,0.0,9999953.588755427,84.76222605529593,36.09415147184367,1.6069114531361346,0.07111847553055142,0.0
9999953.588755427,84.76222605529593,36.09415147184367,1.6069114531361346,0.07111847553055142,0.0,9999952.630636994,85.38874423134165,36.417310791349685,1.62751502124196,0.07217814874161724,0.0
9999952.630636994,85.38874423134165,36.417310791349685,1.62751502124196,0.07217814874161724,0.0,9999951.635055983,86.04539463637086,36.74757235650038,1.648498105051851,0.07326512992243167,0.0
9999951.635055983,86.04539463637086,36.74757235650038,1.648498105051851,0.07326512992243167,0.0,9999950.625917356,86.71294982236465,37.0804042072132,1.6696185346793284,0.07436199379160802,0.0
9999950.625917356,86.71294982236465,37.0804042072132,1.6696185346793284,0.07436199379160802,0.0,9999949.616778728,87.38050500835843,37.41323605792603,1.6907389643068056,0.07545885766078438,0.0
9999949.616778728,87.38050500835843,37.41323605792603,1.6907389643068056,0.07545885766078438,0.0,9999948.6076401,88.04806019435223,37.74606790863886,1.7118593939342837,0.07655572152996078,0.0
9999948.6076401,88.04806019435223,37.74606790863886,1.7118593939342837,0.07655572152996078,0.0,9999947.56044245,88.74593254259017,38.086408772019325,1.7333698691914141,0.07768044134627546,0.0
9999947.56044245,88.74593254259017,38.086408772019325,1.7333698691914141,0.07768044134627546,0.0,9999946.499006625,89.45514677269524,38.42955881437008,1.7550262634965965,0.07881558228509479,0.0
9999946.499006625,89.45514677269524,38.42955881437008,1.7550262634965965,0.07881558228509479,0.0,9999945.437570803,90.16436100280029,38.77270885672084,1.7766826578017783,0.07995072322391408,0.0
9999945.437570803,90.16436100280029,38.77270885672084,1.7766826578017783,0.07995072322391408,0.0,9999944.37613498,90.87357523290534,39.11585889907159,1.7983390521069602,0.08108586416273338,0.0
9999944.37613498,90.87357523290534,39.11585889907159,1.7983390521069602,0.08108586416273338,0.0,9999943.276026517,91.61331014742349,39.46692297756523,1.8203971147204803,0.08224945128593135,0.0
9999943.276026517,91.61331014742349,39.46692297756523,1.8203971147204803,0.08224945128593135,0.0,9999942.160969587,92.36484248459769,39.82104613651817,1.8426104376399894,0.0834240339574441,0.0
9999942.160969587,92.36484248459769,39.82104613651817,1.8426104376399894,0.0834240339574441,0.0,9999941.045912655,93.1163748217719,40.175169295471115,1.8648237605594993,0.08459861662895689,0.0
9999941.045912655,93.1163748217719,40.175169295471115,1.8648237605594993,0.08459861662895689,0.0,9999939.930855723,93.86790715894608,40.529292454424045,1.8870370834790084,0.08577319930046964,0.0
9999939.930855723,93.86790715894608,40.529292454424045,1.8870370834790084,0.08577319930046964,0.0,9999938.776492992,94.65018443403855,40.891733159808034,1.9096647301591194,0.08697685974223218,0.0
9999938.776492992,94.65018443403855,40.891733159808034,1.9096647301591194,0.08697685974223218,0.0,9999937.606439525,95.44473498183784,41.2574942009127,1.9324577734491155,0.08819212792914388,0.0
9999937.606439525,95.44473498183784,41.2574942009127,1.9324577734491155,0.08819212792914388,0.0,9999936.436386056,96.23928552963712,41.62325524201736,1.9552508167391107,0.08940739611605555,0.0
9999936.436386056,96.23928552963712,41.62325524201736,1.9552508167391107,0.08940739611605555,0.0,9999935.266332587,97.03383607743638,41.98901628312202,1.978043860029106,0.09062266430296723,0.0
9999935.266332587,97.03383607743638,41.98901628312202,1.978043860029106,0.09062266430296723,0.0,9999934.056318432,97.85937848314586,42.36349712799451,2.001264858667115,0.0918676823100593,0.0
9999934.056318432,97.85937848314586,42.36349712799451,2.001264858667115,0.0918676823100593,0.0,9999932.82983697,98.69769225268088,42.741571296853216,2.0246622124454445,0.09312495985249025,0.0
